股票代码,股票名称,交易日期,股票行业,股票概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率,市销率,市现率,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sh600000,浦发银行,2004-12-06,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.23,7.28,7.18,7.24,11.53,-1.31,0.001383,2381449,17189928,0.002646,6516000000,28344600000,0,0,15.176512,3.072072,5.760094,2.186424,1.196835,1.21304,1.233875,1.231725,1.312391,1日、5日均线金叉；,-0.023007,-0.021782,-0.00245,\N,11.593335,13.810812,7.158381,\N,1.235611,1.288924,1.182299,41.666667,36.111111,27.141336,34.107203,37.773302,0.013831,0.861139
sh600000,浦发银行,2004-12-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.24,7.35,7.23,7.29,11.6,-1.30,0.006906,2576985,18812666,0.002863,6561000000,28540350000,0,0,15.281321,3.093287,5.799873,2.201524,1.198489,1.208741,1.232966,1.231395,1.309084,\N,-0.022048,-0.021835,-0.000427,\N,19.187223,15.602949,26.355772,金叉,1.233875,1.287611,1.18014,41.666667,36.111111,41.14892,38.651419,39.354837,0.016575,1.081889
sh600000,浦发银行,2004-12-08,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.35,7.4,7.3,7.33,11.66,-1.29,0.005487,2258555,16589586,0.002510,6597000000,28696950000,0,0,15.36517,3.110260,5.831697,2.213603,1.201796,1.20593,1.230155,1.230733,1.305969,1日、10日均线金叉；20日、30日均线死叉；,-0.020518,-0.021572,0.002106,金叉,29.458149,20.221349,47.931749,\N,1.232966,1.285894,1.180038,41.666667,37.5,50.318605,42.13422,40.614809,0.013717,0.937456
sh600000,浦发银行,2004-12-09,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.34,7.61,7.27,7.43,11.81,-1.27,0.013643,9335367,69653577,0.010373,6687000000,29088450000,0,0,15.574797,3.152694,5.911259,2.243804,1.207748,1.206426,1.228749,1.230292,1.303351,5日、10日均线金叉；,-0.017767,-0.020811,0.006088,\N,39.018611,26.487103,64.081627,\N,1.230155,1.283245,1.177064,50,40.277778,66.144339,49.892522,43.668005,0.046385,2.455402
sh600000,浦发银行,2004-12-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.43,7.45,7.3,7.33,11.66,-1.29,-0.013459,3383715,24953978,0.003760,6597000000,28696950000,0,0,15.365175,3.110261,5.831699,2.213604,1.211056,1.205103,1.226351,1.229851,1.300485,\N,-0.016728,-0.019994,0.006533,\N,37.640314,30.20484,52.511263,\N,1.228749,1.281678,1.17582,50,43.055556,47.85291,43.526411,41.444614,0.020188,0.848641
sh600000,浦发银行,2004-12-13,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.26,7.33,7.2,7.28,11.59,-1.30,-0.006821,2337451,16984618,0.002597,6552000000,28501200000,0,0,15.260369,3.089046,5.791921,2.198505,1.212379,1.204607,1.223788,1.229686,1.29795,1日、5日均线死叉；1日、10日均线死叉；,-0.016382,-0.019272,0.005779,\N,32.845481,31.085054,36.366335,\N,1.226351,1.279086,1.173617,50,45.833333,41.043211,40.694293,40.372184,0.017735,0.587533
sh600000,浦发银行,2004-12-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.29,7.29,7.16,7.2,11.47,-1.32,-0.010989,2884815,20823429,0.003205,6480000000,28188000000,0,0,15.092673,3.055101,5.728274,2.174346,1.209402,1.203946,1.220151,1.228363,1.294505,\N,-0.016981,-0.018814,0.003666,\N,24.85995,29.010019,16.559812,死叉,1.223788,1.276779,1.170798,41.666667,45.833333,32.235344,36.543812,38.70019,0.017857,0.714067
sh600000,浦发银行,2004-12-15,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.19,7.28,7.13,7.18,11.44,-1.32,-0.002778,3714849,26695527,0.004128,6462000000,28109700000,0,0,15.050746,3.046614,5.712361,2.168306,1.204442,1.203119,1.217257,1.226655,1.290316,\N,-0.017519,-0.018555,0.002071,\N,20.045522,26.021853,8.09286,\N,1.220151,1.27332,1.166981,41.666667,45.833333,30.285412,35.554744,38.286518,0.020833,0.857687
sh600000,浦发银行,2004-12-16,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.2,7.39,7.14,7.22,11.5,-1.32,0.005571,6392302,46402256,0.007103,6498000000,28266300000,0,0,15.134594,3.063586,5.744184,2.180385,1.197497,1.202623,1.214694,1.225773,1.286017,5日、10日均线死叉；,-0.017214,-0.018287,0.002145,\N,19.613682,23.885796,11.069452,\N,1.217257,1.271813,1.162701,50,47.222222,39.122655,39.147847,39.633057,0.034819,1.707972
sh600000,浦发银行,2004-12-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.18,7.26,7.16,7.17,11.42,-1.33,-0.006925,3115105,22434471,0.003461,6453000000,28070550000,0,0,15.029786,3.042371,5.704406,2.165286,1.192206,1.201631,1.210891,1.224284,1.280891,\N,-0.017439,-0.018117,0.001357,\N,15.853565,21.208386,5.143925,\N,1.214694,1.26984,1.159547,50,47.222222,32.87231,36.381852,38.536346,0.01385,0.844453
sh600000,浦发银行,2004-12-20,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.15,7.22,7.06,7.07,11.27,-1.35,-0.013947,3154276,22458008,0.003505,6363000000,27679050000,0,0,14.820166,2.999939,5.624847,2.135087,1.185261,1.19882,1.20593,1.22219,1.27469,\N,-0.018735,-0.018241,-0.000988,死叉,11.175104,17.863959,-2.202605,\N,1.210891,1.266104,1.155677,41.666667,45.833333,23.761245,31.522331,36.432334,0.022315,0.81881
sh600000,浦发银行,2004-12-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.1,7.14,6.96,6.98,11.14,-1.37,-0.01273,3209622,22544414,0.003566,6282000000,27326700000,0,0,14.631505,2.961750,5.553242,2.107907,1.177985,1.193694,1.201217,1.219875,1.268599,\N,-0.020724,-0.018737,-0.003973,\N,8.475711,14.734543,-4.041954,\N,1.20593,1.262255,1.149605,41.666667,44.444444,18.287134,27.867679,34.655366,0.02546,0.81936
sh600000,浦发银行,2004-12-22,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.98,7.12,6.97,7.1,11.32,-1.34,0.017192,3662762,25808863,0.004070,6390000000,27796500000,0,0,14.88305,3.012668,5.648714,2.144146,1.17534,1.189891,1.19791,1.216733,1.263639,\N,-0.020463,-0.019082,-0.002762,\N,15.174283,14.881123,15.760604,金叉,1.201217,1.261289,1.141146,41.666667,44.444444,40.294719,38.276482,38.807829,0.02149,0.937532
sh600000,浦发银行,2004-12-23,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.11,7.31,7.08,7.12,11.35,-1.34,0.002817,11047680,79628373,0.012275,6408000000,27874800000,0,0,14.924976,3.021155,5.664626,2.150186,1.172032,1.184765,1.195595,1.214088,1.257934,1日、5日均线金叉；,-0.019762,-0.019218,-0.001087,\N,22.51929,17.427178,32.703512,\N,1.19791,1.25891,1.13691,41.666667,44.444444,43.3465,39.85455,39.476734,0.032394,2.283575
sh600000,浦发银行,2004-12-24,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.11,7.2,7.07,7.11,11.33,-1.34,-0.001404,3612355,25833328,0.004014,6399000000,27835650000,0,0,14.904021,3.016913,5.656673,2.147167,1.170048,1.181127,1.193115,1.211277,1.252781,\N,-0.019119,-0.019199,0.000159,金叉,26.640767,20.498375,38.925551,\N,1.195595,1.256575,1.134615,33.333333,41.666667,42.05717,39.306612,39.252951,0.018258,0.73164
sh600000,浦发银行,2004-12-27,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.1,7.15,6.99,7.03,11.21,-1.36,-0.011252,2807350,19805053,0.003119,6327000000,27522450000,0,0,14.736321,2.982967,5.593024,2.123008,1.168726,1.176993,1.1908,1.20819,1.248178,1日、5日均线死叉；,-0.019453,-0.019249,-0.000407,死叉,23.186868,21.394539,26.771525,\N,1.193115,1.254123,1.132107,25,37.5,32.712613,35.094212,37.478736,0.022504,0.5767
sh600000,浦发银行,2004-12-28,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.04,7.07,6.97,7.02,11.2,-1.36,-0.001422,1443095,10126874,0.001603,6318000000,27483300000,0,0,14.715366,2.978725,5.585071,2.119989,1.170049,1.174017,1.188981,1.204773,1.243438,\N,-0.019625,-0.019325,-0.000601,\N,20.109075,20.966051,18.395122,死叉,1.1908,1.251286,1.130314,25,34.722222,31.657893,34.588917,37.25915,0.014225,0.319647
sh600000,浦发银行,2004-12-29,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.03,7.09,6.98,7,11.17,-1.37,-0.002849,1917295,13435765,0.002130,6300000000,27405000000,0,0,14.673442,2.970239,5.569159,2.113949,1.166742,1.171041,1.18708,1.201851,1.239139,\N,-0.0198,-0.01942,-0.00076,\N,17.215574,19.715892,12.214937,\N,1.188981,1.247639,1.130324,25,31.944444,29.383421,33.535083,36.808922,0.01567,0.460274
sh600000,浦发银行,2004-12-30,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7,7.04,6.95,7,11.17,-1.37,0,2873186,20068905,0.003192,6300000000,27405000000,0,0,14.673442,2.970239,5.569159,2.113949,1.162773,1.167403,1.185013,1.19893,1.235033,\N,-0.019711,-0.019478,-0.000466,\N,16.106679,18.512821,11.294395,\N,1.18708,1.244068,1.130091,25,29.166667,29.383421,33.535083,36.808922,0.012857,1.135352
sh600000,浦发银行,2004-12-31,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7,7.06,6.99,7,11.17,-1.37,0,2410280,16965807,0.002678,6300000000,27405000000,0,0,14.673442,2.970239,5.569159,2.113949,1.159136,1.164592,1.183111,1.195458,1.230871,\N,-0.019417,-0.019466,0.000098,金叉,15.367415,17.464352,11.173542,\N,1.185013,1.240712,1.129314,25,26.388889,29.383421,33.535083,36.808922,0.01,1.052413
sh600000,浦发银行,2005-01-04,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.98,6.98,6.82,6.88,10.99,-1.39,-0.017143,3808939,26134943,0.004232,6192000000,26935200000,0,0,14.421895,2.919320,5.473687,2.077709,1.154175,1.16145,1.180135,1.191103,1.226462,\N,-0.020548,-0.019682,-0.001732,死叉,14.326576,16.418427,10.142875,\N,1.183111,1.237076,1.129147,16.666667,23.611111,16.839607,27.102735,34.007494,0.022857,1.529351
sh600000,浦发银行,2005-01-05,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.88,6.88,6.72,6.77,10.82,-1.42,-0.015988,5225244,35366812,0.005806,6093000000,26504550000,0,0,14.191318,2.872646,5.386173,2.044491,1.145907,1.157978,1.175836,1.186804,1.2223,\N,-0.022651,-0.020276,-0.00475,\N,12.37591,15.070921,6.985886,\N,1.180135,1.234942,1.125328,16.666667,22.222222,11.458818,22.740945,31.699871,0.023256,1.609258
sh600000,浦发银行,2005-01-06,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.8,6.83,6.63,6.68,10.69,-1.44,-0.013294,4298099,28758188,0.004776,6012000000,26152200000,0,0,14.002658,2.834457,5.314570,2.017311,1.135325,1.151033,1.170462,1.182285,1.217781,\N,-0.025227,-0.021266,-0.007923,\N,11.174583,13.772142,5.979465,\N,1.175836,1.234896,1.116776,16.666667,20.833333,8.722348,19.884552,29.963932,0.029542,1.154426
sh600000,浦发银行,2005-01-07,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.68,6.76,6.65,6.7,10.72,-1.43,0.002994,4362864,29239203,0.004848,6030000000,26230500000,0,0,14.044582,2.842943,5.330482,2.023351,1.125403,1.144088,1.164427,1.178426,1.213537,\N,-0.026695,-0.022352,-0.008686,\N,11.936901,13.160395,9.489914,\N,1.170462,1.235967,1.104957,25,20.833333,14.187077,22.251951,30.842117,0.016467,1.084997
sh600000,浦发银行,2005-01-10,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.8,6.95,6.73,6.93,11.06,-1.38,0.034328,7115260,48798404,0.007906,6237000000,27130950000,0,0,14.526705,2.940536,5.513466,2.092809,1.123088,1.141112,1.16112,1.175781,1.209981,1日、5日均线金叉；1日、10日均线金叉；,-0.024507,-0.022783,-0.003448,\N,29.697065,18.672618,51.745958,金叉,1.164427,1.234644,1.094209,25,20.833333,53.009886,43.279152,39.887145,0.032836,1.433927
sh600000,浦发银行,2005-01-11,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.93,7.02,6.9,7.01,11.18,-1.36,0.011544,6895175,48039155,0.007661,6309000000,27444150000,0,0,14.694401,2.974481,5.577114,2.116968,1.127388,1.140781,1.158887,1.174127,1.207143,1日、20日均线金叉；,-0.021458,-0.022518,0.00212,金叉,47.334275,28.226504,85.549817,\N,1.16112,1.231375,1.090864,25,20.833333,60.473801,48.558279,42.611374,0.017316,1.235843
sh600000,浦发银行,2005-01-12,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,7.02,7.03,6.91,6.97,11.12,-1.37,-0.005706,2797449,19447653,0.003108,6273000000,27287550000,0,0,14.610555,2.957509,5.545291,2.104889,1.134002,1.139955,1.156986,1.172639,1.204166,1日、20日均线死叉；,-0.019352,-0.021885,0.005065,\N,57.912773,38.121927,97.494464,\N,1.158887,1.228571,1.089204,25,22.222222,55.211992,46.212292,41.627145,0.017118,0.54919
sh600000,浦发银行,2005-01-13,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.95,7.02,6.94,6.96,11.11,-1.37,-0.001435,1284827,8976785,0.001428,6264000000,27248400000,0,0,14.589589,2.953265,5.537333,2.101868,1.143262,1.139293,1.155167,1.171151,1.201714,5日、10日均线金叉；,-0.017613,-0.02103,0.006834,\N,64.18991,46.811255,98.947222,\N,1.156986,1.22543,1.088542,25,23.611111,53.807161,45.611177,41.377768,0.011478,0.286082
sh600000,浦发银行,2005-01-14,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.96,7.08,6.9,6.92,11.05,-1.38,-0.005747,1731048,12108769,0.001923,6228000000,27091800000,0,0,14.505742,2.936293,5.505510,2.089789,1.150537,1.13797,1.152687,1.169332,1.200666,1日、5日均线死叉；,-0.016578,-0.02014,0.007123,\N,64.274755,52.632421,87.559422,\N,1.155167,1.222309,1.088024,25,25,47.951935,43.161812,40.368579,0.025862,0.436609
sh600000,浦发银行,2005-01-17,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.9,6.92,6.79,6.8,10.87,-1.41,-0.017341,2620773,17915004,0.002912,6120000000,26622000000,0,0,14.254198,2.885374,5.410039,2.053550,1.146238,1.134663,1.149628,1.166962,1.199206,1日、10日均线死叉；,-0.017161,-0.019544,0.004766,\N,55.442429,53.569091,59.189106,\N,1.152687,1.219286,1.086087,25,25,34.45429,36.709957,37.50501,0.018786,0.854826
sh600000,浦发银行,2005-01-18,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.8,6.88,6.73,6.88,10.99,-1.39,0.011765,1595810,10850994,0.001773,6192000000,26935200000,0,0,14.421899,2.919321,5.473688,2.077710,1.141939,1.134663,1.148057,1.164978,1.198352,1日、10日均线金叉；,-0.016367,-0.018909,0.005083,\N,55.480138,54.206106,58.028201,\N,1.149628,1.216221,1.083034,33.333333,26.388889,46.501701,42.915919,40.443972,0.022059,0.795526
sh600000,浦发银行,2005-01-19,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.88,6.88,6.76,6.78,10.84,-1.42,-0.014535,1029390,7012405,0.001144,6102000000,26543700000,0,0,14.212277,2.876889,5.394128,2.047510,1.135655,1.134828,1.146403,1.162167,1.196781,1日、10日均线死叉；,-0.016878,-0.018503,0.00325,\N,47.064278,51.825497,37.54184,死叉,1.148057,1.212744,1.083369,33.333333,27.777778,36.45197,37.854395,38.106563,0.017442,0.622978
sh600000,浦发银行,2005-01-20,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.75,6.78,6.65,6.72,10.75,-1.43,-0.00885,2110578,14179068,0.002345,6048000000,26308800000,0,0,14.086498,2.851428,5.346390,2.029390,1.127718,1.13549,1.143262,1.158805,1.194769,5日、10日均线死叉；,-0.017877,-0.018377,0.001002,\N,36.802542,46.817845,16.771935,\N,1.146403,1.208611,1.084195,33.333333,29.166667,31.543499,35.141452,36.775814,0.019174,1.161241
sh600000,浦发银行,2005-01-21,金融行业,融资融券；国企改革；保险重仓；信托重仓；上海本地；超大盘；基金重仓,上海,6.72,7.39,6.7,7.39,11.75,-1.28,0.099702,41373685,301114578,0.045971,6651000000,28931850000,1,0,15.49095,3.135721,5.879436,2.231724,1.143261,1.146899,1.145494,1.158584,1.194438,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；1日、60日均线金叉；10日、20日均线金叉；,-0.009618,-0.016625,0.014015,\N,57.868361,50.501351,72.602383,金叉,1.143262,1.206202,1.080321,41.666667,31.944444,75.588653,65.371786,55.061112,0.102679,4.245176
